id,dataset,heuristic_type,heuristic,is_baseline,population,burn_in,replay,reselection,reanalysis,normalisation,credit,discounted_rewards,run,step,train_loss,train_accuracy,test_loss,test_accuracy,rank
6fccc292-b988-4e53-ab9a-f05e22f8102d,abalone,bhh,bhh,false,5,0,10,100,1,false,gbest,true,1,5,1.9514911,0.2583059,2.0271013,0.24641149,3
336331cb-bdb5-43a7-bd49-ed8c175ec1bd,abalone,bhh,bhh,false,5,0,10,10,1,false,gbest,true,1,5,2.0505264,0.27087697,2.040466,0.24401914,4
d4805338-c945-4a49-82ea-7fdd695f63e8,abalone,bhh,bhh_gd_only,false,5,0,10,10,1,false,gbest,true,1,5,1.989041,0.26848248,2.043788,0.27272728,5
1e7eea62-2c61-4d4c-b67c-a0250f4caeae,abalone,bhh,bhh_gd_only,false,5,0,10,5,1,false,gbest,true,1,5,1.9549528,0.2894343,2.1290786,0.24760765,6
2b43d16c-aaa6-4ab6-a42c-7f8872e34d36,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,5,2.03759,0.26459143,2.172724,0.22129187,7
9eb29155-f4e1-4600-8c8d-f394153c49b1,abalone,bhh,bhh_gd_only,false,5,0,10,100,1,false,gbest,true,1,5,1.9385526,0.2867405,2.236387,0.21052632,8
5f67d04c-9379-4503-af18-3c9113abd60c,abalone,bhh,bhh,false,5,0,10,5,1,false,gbest,true,1,5,2.0550811,0.24214306,2.3560286,0.2200957,9
12976661-2cde-4a1d-a305-849ba68deefa,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,5,2.3800476,0.2325651,2.4450095,0.23205742,10
584c377f-4c85-4db9-a8b0-718d4d2df4b3,abalone,bhh,bhh,false,5,0,10,50,1,false,gbest,true,1,6,1.9478309,0.26758456,1.9844159,0.26196173,1
41fd4a23-a432-4277-8ae9-555cf3405e46,abalone,bhh,bhh_gd_only,false,5,0,10,50,1,false,gbest,true,1,6,1.9394648,0.28644118,1.9910809,0.28708133,2
