id,dataset,heuristic_type,heuristic,is_baseline,population,burn_in,replay,reselection,reanalysis,normalisation,credit,discounted_rewards,run,step,train_loss,train_accuracy,test_loss,test_accuracy,rank
2fc01cfd-a3e5-4a3f-81d6-744c3d0aa059,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,15,2.244374,0.2122119,3.1176727,0.18301435,3
6be72b20-8c17-479c-a4a9-66a0409d515c,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,1,15,2.8466315,0.15833583,3.3610733,0.17105263,4
0b6a9faa-76b2-4f79-bf98-d33da5c58f8c,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,1,16,2.024716,0.2711763,2.0358238,0.25358853,1
2b15487d-b022-45cb-8e13-4eec9c969a96,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,16,2.019468,0.28075427,2.1436853,0.23086125,2
f93566a2-61ad-4ed3-abf6-1c5301557858,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,16,2.2968898,0.20742293,2.7106218,0.19856459,3
52baa453-d2da-4301-83b6-1f98ad394e3a,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,1,16,2.8643725,0.1730021,2.824861,0.20334928,4
a0c08a27-fe07-4f20-9ac9-ee0cd66ea33d,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,1,17,2.0339854,0.25920382,2.031668,0.24760765,1
8a50f83e-1510-4c00-bfa5-9dff81452d23,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,17,2.0431094,0.26399282,2.1369414,0.22966507,2
b74a0887-3c02-4290-a109-853c2b06f1cf,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,17,2.2979643,0.21580365,2.2445786,0.22248805,3
45bc2ee8-8619-48bd-b642-5c8b39437c00,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,1,17,2.6672876,0.16851242,2.65769,0.1638756,4
cde8e440-a294-4cdb-aacb-627bf9afa804,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,1,18,2.0403817,0.25980246,2.0316749,0.24760765,1
82696907-9c59-42b0-bd91-7ac5b6dc5d86,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,18,2.0502467,0.2636935,2.181158,0.2284689,2
d15c0e6d-f5cd-49ba-81a0-b31c21b0c722,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,18,2.1929374,0.23076923,2.3139894,0.215311,3
96168d8c-e7e6-457f-a31a-c57efdb561b4,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,1,18,2.533895,0.17120622,5.0656066,0.16507177,4
f2421b19-f6c7-49b5-9c2d-f1e246ab5ad5,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,1,19,2.0415661,0.25770727,2.0316746,0.24760765,1
0db51ad1-38c9-4e01-a88f-ff31817f26d6,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,19,2.0866134,0.25680932,2.15735,0.2200957,2
9337a64c-610b-4f22-b24b-2b859852e354,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,1,19,2.3592846,0.21490572,2.3256254,0.22607656,3
280ac5aa-01cd-454c-b6a2-42d03a9efbf0,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,19,2.1687815,0.23705478,2.490806,0.18181819,4
6a25c46d-e2f9-4f36-abe1-686c047038c2,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,1,20,2.0517104,0.25800657,2.0471966,0.2547847,1
785b978e-33f5-47ef-b306-18399e1df9c6,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,20,2.108457,0.24244238,2.164764,0.21770334,2
1e853b6c-aabf-406e-a2cc-78538c299c51,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,1,20,2.2791493,0.23944926,2.3330617,0.19736843,3
df6f5e0d-cd12-4a1d-8027-c949c357c755,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,20,2.1565607,0.22298713,2.3574593,0.215311,4
a4df81d4-7342-4aaf-afab-77d6a7c2e9d4,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,2,0,3.3135583,0.032924276,3.3033807,0.029904306,1
4feed93c-a4a4-41f6-8207-3e4f53be1247,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,2,0,3.3116274,0.029931158,3.3110971,0.04186603,2
1e185fab-97ea-41e1-80cd-0e42c9db4488,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,0,3.3115788,0.032624964,3.3112924,0.031100478,3
e03172be-9109-4d77-bcd1-44839655cb0a,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,0,3.3033283,0.03202634,3.3442643,0.033492822,4
defbbcba-a52c-42ef-98a6-07ce9d70077a,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,2,1,2.5449517,0.19994015,2.347545,0.21770334,1
249cbbe7-fbd3-4dc1-baaf-859d978fb825,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,1,2.516436,0.18706974,2.3873734,0.21650718,2
6b2b3d54-40b1-4a32-880e-a84535e9e174,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,1,2.581841,0.19545047,2.4343774,0.20095694,3
8185fe3c-b9d7-46ab-a142-aed921bed868,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,2,1,2.5863795,0.1885663,2.488228,0.2236842,4
3df91306-4037-4244-a0aa-8d0814159888,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,2,2.293641,0.2044298,2.18668,0.2416268,1
d69fa97a-6aa2-4827-817f-9f7abb2d1093,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,2,2,2.3704805,0.21909608,2.347545,0.21770334,2
a9b878a7-2847-4c87-85b5-eb2f6165f513,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,2,2.4292614,0.20323257,2.3873734,0.21650718,3
9ef82061-1e71-4938-a5f9-79dda9d1773a,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,2,2,2.2115862,0.22178988,4.0957894,0.14832535,4
c26916f6-be1f-43b6-8a19-f0d2f5625242,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,2,3,2.3704803,0.21909608,2.347545,0.21770334,1
32e9c628-ca94-40af-ae83-d3906a508ba5,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,3,2.4292614,0.20323257,2.3873734,0.21650718,2
